Date,Open,High,Low,Close,Adj Close,Volume
21-Mar-18,270.9,273.27,270.19,270.43,241,"78,709,600"
20-Mar-18,270.94,271.67,270.18,270.95,241.47,"59,757,300"
19-Mar-18,273.35,274.4,268.62,270.49,241.06,"109,208,400"
16-Mar-18,1.097 Dividend,,,,,
16-Mar-18,274.5,275.39,274.14,274.2,244.36,"100,343,700"
15-Mar-18,275.88,276.61,274.43,275,244.1,"83,433,000"
14-Mar-18,277.81,278.02,274.67,275.3,244.36,"105,895,100"
13-Mar-18,279.84,280.41,276.03,276.72,245.63,"91,968,900"
12-Mar-18,279.2,279.91,278.08,278.52,247.22,"71,924,800"
09-Mar-18,275.7,278.87,275.34,278.87,247.53,"113,625,300"
08-Mar-18,273.55,274.24,272.42,274.1,243.3,"66,901,200"
07-Mar-18,270.42,273.18,270.2,272.78,242.13,"87,063,500"
06-Mar-18,273.3,273.39,271.18,272.88,242.22,"79,213,200"
05-Mar-18,267.73,272.89,267.61,272.19,241.6,"97,307,400"
02-Mar-18,265.8,269.72,264.82,269.08,238.84,"139,083,200"
01-Mar-18,271.41,273.17,266,267.7,237.62,"176,855,100"
28-Feb-18,275.68,276.19,271.29,271.65,241.13,"121,907,800"
27-Feb-18,278.11,278.92,274.36,274.43,243.59,"99,099,200"
26-Feb-18,275.93,278.01,275.26,277.9,246.67,"86,491,400"
23-Feb-18,271.79,274.71,271.25,274.71,243.84,"92,766,400"
22-Feb-18,271.1,273.05,269.64,270.4,240.02,"110,511,300"
21-Feb-18,271.9,274.72,269.94,270.05,239.7,"98,883,700"
20-Feb-18,272.03,273.67,270.5,271.4,240.9,"86,369,700"
16-Feb-18,272.32,275.32,272.27,273.11,242.42,"160,420,100"
15-Feb-18,271.57,273.04,268.77,273.03,242.35,"111,200,300"
14-Feb-18,264.31,270,264.3,269.59,239.3,"120,735,700"
13-Feb-18,263.97,266.62,263.31,266,236.11,"81,223,600"
12-Feb-18,263.83,267.01,261.66,265.34,235.52,"143,736,000"
09-Feb-18,260.8,263.61,252.92,261.5,232.12,"283,565,300"
08-Feb-18,268.01,268.17,257.59,257.63,228.68,"246,449,500"
07-Feb-18,268.5,272.36,267.58,267.67,237.59,"167,376,100"
06-Feb-18,259.94,269.7,258.7,269.13,238.89,"355,026,800"
05-Feb-18,273.45,275.85,263.31,263.93,234.27,"294,681,800"
02-Feb-18,280.08,280.23,275.41,275.45,244.5,"173,174,800"
01-Feb-18,281.07,283.06,280.68,281.58,249.94,"90,102,500"
31-Jan-18,282.73,283.3,280.68,281.9,250.22,"108,364,800"
30-Jan-18,282.6,284.74,281.22,281.76,250.1,"131,796,400"
29-Jan-18,285.93,286.43,284.5,284.68,252.69,"90,118,300"
26-Jan-18,284.25,286.63,283.96,286.58,254.38,"107,743,100"
25-Jan-18,284.16,284.27,282.4,283.3,251.47,"84,587,300"
24-Jan-18,284.02,284.7,281.84,283.18,251.36,"134,816,100"
23-Jan-18,282.74,283.62,282.37,283.29,251.46,"97,084,700"
22-Jan-18,280.17,282.69,280.11,282.69,250.92,"91,322,400"
19-Jan-18,279.8,280.41,279.14,280.41,248.9,"140,920,100"
18-Jan-18,279.48,279.96,278.58,279.14,247.77,"100,728,000"
17-Jan-18,278.03,280.05,276.97,279.61,248.19,"113,258,800"
16-Jan-18,279.35,280.09,276.18,276.97,245.85,"106,555,100"
12-Jan-18,276.42,278.11,276.08,277.92,246.69,"90,816,100"
11-Jan-18,274.75,276.12,274.56,276.12,245.09,"62,361,500"
10-Jan-18,273.68,274.42,272.92,274.12,243.32,"69,574,300"
09-Jan-18,274.4,275.25,274.08,274.54,243.69,"57,254,000"
08-Jan-18,273.31,274.1,272.98,273.92,243.14,"57,319,200"
05-Jan-18,272.51,273.56,271.95,273.42,242.7,"83,524,000"
04-Jan-18,271.2,272.16,270.54,271.61,241.09,"80,636,400"
03-Jan-18,268.96,270.64,268.96,270.47,240.08,"90,070,400"
02-Jan-18,267.84,268.81,267.4,268.77,238.57,"86,655,700"
29-Dec-17,268.53,268.55,266.64,266.86,236.87,"96,007,400"
28-Dec-17,267.89,267.92,267.45,267.87,237.77,"45,116,100"
27-Dec-17,267.38,267.73,267.01,267.32,237.28,"57,751,000"
26-Dec-17,267.05,267.44,266.89,267.19,237.17,"45,244,400"
22-Dec-17,267.6,267.64,266.9,267.51,237.45,"78,720,900"
21-Dec-17,267.74,268.39,267.3,267.58,237.51,"67,032,300"
20-Dec-17,268.27,268.33,266.69,267.03,237.02,"76,751,500"
19-Dec-17,268.48,268.53,267.09,267.17,237.15,"82,382,900"
18-Dec-17,268.1,268.6,267.98,268.2,238.06,"83,653,600"
15-Dec-17,1.351 Dividend,,,,,
15-Dec-17,265.45,267.04,265.39,266.51,236.56,"144,610,300"
14-Dec-17,267.09,267.22,265.6,265.66,234.61,"100,666,700"
13-Dec-17,267.06,267.56,266.65,266.75,235.57,"102,905,400"
12-Dec-17,267.21,267.32,266.35,266.78,235.6,"85,195,800"
11-Dec-17,266.31,266.38,265.48,266.31,235.18,"83,077,500"
08-Dec-17,265.16,265.52,264.03,265.51,234.48,"76,563,900"
07-Dec-17,264.07,264.43,262.94,264.07,233.2,"77,218,600"
06-Dec-17,263.3,263.73,262.71,263.24,232.47,"75,898,600"
05-Dec-17,263.19,265.15,263.04,263.19,232.43,"77,994,500"
04-Dec-17,266.31,266.8,264.08,264.14,233.27,"94,040,600"
01-Dec-17,264.76,265.31,260.76,264.46,233.55,"164,390,900"
30-Nov-17,263.76,266.05,263.67,265.01,234.03,"127,894,400"
29-Nov-17,263.02,263.63,262.2,262.71,232,"77,512,100"
28-Nov-17,260.76,262.9,260.65,262.87,232.15,"98,971,700"
27-Nov-17,260.41,260.75,260,260.23,229.81,"52,274,900"
24-Nov-17,260.32,260.48,260.16,260.36,229.93,"27,856,500"
22-Nov-17,260,260.15,259.57,259.76,229.4,"45,033,400"
21-Nov-17,259.18,260.2,258.26,259.99,229.6,"69,176,800"
20-Nov-17,258.14,258.52,257.86,258.3,228.11,"48,075,500"
17-Nov-17,258.22,258.59,257.77,257.86,227.72,"75,756,800"
16-Nov-17,257.52,259.04,257.47,258.62,228.39,"67,777,000"
15-Nov-17,256.62,257.22,255.63,256.44,226.47,"80,811,500"
14-Nov-17,257.41,257.85,256.52,257.73,227.61,"61,315,200"
13-Nov-17,257.31,258.59,257.27,258.33,228.14,"50,228,600"
10-Nov-17,257.73,258.29,257.37,258.09,227.92,"59,984,700"
09-Nov-17,257.73,258.39,256.36,258.17,227.99,"95,085,500"
08-Nov-17,258.47,259.22,258.15,259.11,228.82,"50,469,600"
07-Nov-17,258.97,259.35,258.09,258.67,228.44,"57,502,200"
06-Nov-17,258.3,259,258.22,258.85,228.59,"49,652,600"
03-Nov-17,257.77,258.5,257.3,258.45,228.24,"59,589,700"
02-Nov-17,257.41,257.75,256.19,257.59,227.48,"56,449,500"
01-Nov-17,258.04,258.43,257.07,257.49,227.39,"54,202,700"
31-Oct-17,257.18,257.44,256.81,257.15,227.09,"60,304,800"
30-Oct-17,256.47,257.6,256.41,256.75,226.74,"54,285,700"
27-Oct-17,256.47,257.89,255.63,257.71,227.59,"85,562,500"
26-Oct-17,255.99,256.3,255.48,255.62,225.74,"69,798,000"
25-Oct-17,256.18,256.31,254,255.29,225.45,"103,715,300"
24-Oct-17,256.6,256.83,256.15,256.56,226.57,"66,935,900"
23-Oct-17,257.48,257.51,256.02,256.11,226.18,"63,915,300"
20-Oct-17,256.7,257.14,255.77,257.11,227.06,"89,176,400"
19-Oct-17,254.83,255.83,254.35,255.79,225.89,"61,903,800"
18-Oct-17,255.9,255.95,255.5,255.72,225.83,"40,888,300"
17-Oct-17,255.23,255.52,254.98,255.47,225.61,"31,561,000"
16-Oct-17,255.21,255.51,254.82,255.29,225.45,"38,221,700"
13-Oct-17,255.14,255.27,254.64,254.95,225.15,"54,800,400"
12-Oct-17,254.66,255.06,254.37,254.64,224.88,"47,065,100"
11-Oct-17,254.51,255.02,254.32,255.02,225.21,"47,674,300"
10-Oct-17,254.6,255.05,253.98,254.62,224.86,"43,057,400"
09-Oct-17,254.63,254.7,253.65,253.95,224.27,"35,803,100"
06-Oct-17,254.15,254.7,253.85,254.37,224.64,"80,646,000"
05-Oct-17,253.54,254.68,253.2,254.66,224.89,"63,522,800"
04-Oct-17,252.69,253.44,252.56,253.16,223.57,"55,953,600"
03-Oct-17,252.32,252.89,252.23,252.86,223.31,"66,810,200"
02-Oct-17,251.49,252.32,251.29,252.32,222.83,"59,023,000"
29-Sep-17,250.34,251.32,250.13,251.23,221.87,"85,578,000"
28-Sep-17,249.73,250.44,249.63,250.35,221.09,"44,778,800"
27-Sep-17,249.88,250.49,248.87,250.05,220.82,"81,001,400"
26-Sep-17,249.42,249.7,248.81,249.08,219.97,"54,082,000"
25-Sep-17,249.15,249.55,248.08,248.93,219.83,"57,064,400"
22-Sep-17,249.05,249.63,249.02,249.44,220.28,"51,214,000"
21-Sep-17,249.88,249.98,249.19,249.39,220.24,"48,211,400"
20-Sep-17,250.07,250.19,248.92,250.06,220.83,"59,574,100"
19-Sep-17,250,250.07,249.6,249.97,220.75,"47,108,100"
18-Sep-17,249.61,250.12,249.28,249.72,220.53,"46,235,200"
15-Sep-17,1.235 Dividend,,,,,
15-Sep-17,248.69,249.29,248.57,249.19,220.06,"95,432,400"
14-Sep-17,249.8,250.32,249.6,250.09,219.77,"95,446,300"
13-Sep-17,249.72,250.21,249.59,250.17,219.84,"59,228,000"
12-Sep-17,249.63,250.09,249.42,250.05,219.73,"56,896,000"
11-Sep-17,248.04,249.3,248.02,249.21,218.99,"71,364,800"
08-Sep-17,246.54,247.11,246.3,246.58,216.68,"63,832,800"
07-Sep-17,247.25,247.27,246.4,246.87,216.94,"58,034,700"
06-Sep-17,246.84,247.28,246.23,246.9,216.96,"57,916,900"
05-Sep-17,247.26,247.52,244.95,246.06,216.23,"91,398,800"
01-Sep-17,247.92,248.33,247.67,247.84,217.79,"62,007,000"
31-Aug-17,246.72,247.77,246.05,247.49,217.48,"103,803,900"
30-Aug-17,244.83,246.32,244.62,246.01,216.18,"62,030,800"
29-Aug-17,243.06,245.15,242.93,244.85,215.16,"51,135,700"
28-Aug-17,245.17,245.2,244.09,244.57,214.92,"40,565,600"
25-Aug-17,244.9,245.61,244.39,244.56,214.91,"64,445,900"
24-Aug-17,245,245.18,243.75,243.99,214.41,"50,741,700"
23-Aug-17,244.33,245.05,244.16,244.56,214.91,"50,203,800"
22-Aug-17,243.57,245.62,243.55,245.44,215.68,"63,140,100"
21-Aug-17,242.64,243.2,241.83,242.9,213.45,"65,469,700"
18-Aug-17,242.9,244.19,242.2,242.71,213.28,"136,748,000"
17-Aug-17,246.24,246.6,243.09,243.09,213.62,"128,490,400"
16-Aug-17,247.11,247.57,246.45,246.94,217,"56,715,500"
15-Aug-17,246.98,247,246.16,246.51,216.62,"55,242,700"
14-Aug-17,245.59,246.79,245.55,246.54,216.65,"73,291,900"
11-Aug-17,244.02,244.8,243.75,244.12,214.52,"74,869,900"
10-Aug-17,246.29,246.44,243.7,243.76,214.21,"120,479,500"
09-Aug-17,246.47,247.31,246.06,247.25,217.27,"62,632,600"
08-Aug-17,247.51,248.91,246.83,247.26,217.28,"61,719,400"
07-Aug-17,247.49,247.87,247.37,247.87,217.82,"31,995,000"
04-Aug-17,247.52,247.79,246.97,247.41,217.41,"60,191,800"
03-Aug-17,247.31,247.34,246.64,246.96,217.02,"40,856,000"
02-Aug-17,247.47,247.6,246.37,247.44,217.44,"47,211,200"
01-Aug-17,247.46,247.5,246.72,247.32,217.33,"55,050,400"
31-Jul-17,247.37,247.48,246.53,246.77,216.85,"65,838,700"
28-Jul-17,246.65,247.06,246.13,246.91,216.97,"50,088,400"
27-Jul-17,247.96,248,245.68,247.2,217.23,"70,766,600"
26-Jul-17,247.75,247.79,247.13,247.43,217.43,"47,575,400"
25-Jul-17,247.68,247.8,247.16,247.42,217.42,"54,915,600"
24-Jul-17,246.79,246.98,246.28,246.82,216.89,"46,622,300"
21-Jul-17,246.44,246.91,246.18,246.88,216.95,"82,340,800"
20-Jul-17,247.28,247.42,246.47,247.1,217.14,"47,135,200"
19-Jul-17,246.02,247,246.01,246.99,217.04,"51,034,300"
18-Jul-17,245.06,245.72,244.67,245.66,215.88,"42,742,500"
17-Jul-17,245.47,245.91,245.33,245.53,215.76,"33,531,900"
14-Jul-17,244.42,245.97,244.31,245.56,215.79,"60,262,700"
13-Jul-17,244.02,244.55,243.76,244.42,214.79,"39,471,600"
12-Jul-17,243.3,244.2,243.3,244.01,214.43,"59,610,400"
11-Jul-17,242.37,242.55,240.85,242.19,212.83,"50,354,600"
10-Jul-17,242.11,242.8,241.76,242.37,212.98,"36,663,300"
07-Jul-17,241.21,242.28,240.56,242.11,212.76,"57,972,300"
06-Jul-17,241.89,242.03,240.34,240.55,211.38,"65,400,800"
05-Jul-17,242.63,243.01,241.7,242.77,213.34,"54,427,600"
03-Jul-17,242.88,243.38,242.21,242.21,212.84,"39,153,800"
30-Jun-17,242.28,242.71,241.58,241.8,212.48,"86,820,700"
29-Jun-17,243.66,243.72,239.96,241.35,212.09,"106,949,700"
28-Jun-17,242.5,243.72,242.23,243.49,213.97,"70,042,600"
27-Jun-17,243.04,243.38,241.31,241.33,212.07,"82,247,700"
26-Jun-17,243.9,244.38,243.05,243.29,213.79,"56,700,500"
23-Jun-17,242.91,243.51,242.47,243.13,213.65,"66,986,800"
22-Jun-17,242.96,243.53,242.64,242.84,213.4,"44,148,100"
21-Jun-17,243.46,243.59,242.41,242.95,213.49,"55,977,600"
20-Jun-17,244.25,244.26,242.99,243.01,213.55,"56,906,400"
19-Jun-17,243.59,244.73,243.48,244.66,215,"65,123,800"
16-Jun-17,1.183 Dividend,,,,,
16-Jun-17,242.77,242.83,241.63,242.64,213.22,"84,553,100"
15-Jun-17,242.68,243.91,242.36,243.77,213.17,"66,464,900"
14-Jun-17,244.86,244.87,243.29,244.24,213.59,"78,602,300"
13-Jun-17,243.98,244.61,243.58,244.55,213.86,"60,067,000"
12-Jun-17,243.13,243.42,242.38,243.36,212.82,"86,108,100"
09-Jun-17,244.09,245.01,241.95,243.41,212.86,"132,256,400"
08-Jun-17,243.77,244.33,243.17,243.78,213.18,"65,950,700"
07-Jun-17,243.6,243.92,242.83,243.66,213.08,"54,144,300"
06-Jun-17,243.34,243.98,243.12,243.21,212.69,"50,375,400"
05-Jun-17,243.97,244.3,243.76,243.99,213.37,"44,698,800"
02-Jun-17,243.42,244.35,243.08,244.17,213.52,"88,666,100"
01-Jun-17,241.97,243.38,241.64,243.36,212.82,"68,962,000"
31-May-17,241.84,241.88,240.64,241.44,211.14,"91,796,000"
30-May-17,241.34,241.79,241.16,241.5,211.19,"35,201,900"
26-May-17,241.54,241.9,241.45,241.71,211.37,"46,629,900"
25-May-17,241.2,242.08,240.96,241.76,211.42,"64,071,700"
24-May-17,240.32,240.73,239.93,240.61,210.41,"46,927,700"
23-May-17,239.95,240.24,239.51,240.05,209.92,"48,341,700"
22-May-17,238.9,239.71,238.82,239.52,209.46,"61,010,600"
19-May-17,237.33,239.08,237.27,238.31,208.4,"115,011,400"
18-May-17,235.73,237.75,235.43,236.77,207.05,"107,047,700"
17-May-17,240.08,240.08,235.75,235.82,206.22,"172,174,100"
16-May-17,240.64,240.67,239.63,240.08,209.95,"51,241,800"
15-May-17,239.47,240.44,239.45,240.3,210.14,"61,918,900"
12-May-17,239.09,239.43,238.67,238.98,208.99,"53,912,700"
11-May-17,239.35,239.57,238.13,239.38,209.34,"62,358,300"
10-May-17,239.39,239.87,239.15,239.87,209.76,"54,293,800"
09-May-17,239.96,240.19,239.04,239.44,209.39,"51,363,200"
08-May-17,239.75,239.92,239.17,239.66,209.58,"48,385,700"
05-May-17,239.19,239.72,238.68,239.7,209.62,"62,001,300"
04-May-17,238.83,238.92,237.78,238.76,208.79,"61,462,700"
03-May-17,238.77,238.88,237.7,238.48,208.55,"73,137,700"
02-May-17,238.84,238.98,238.3,238.77,208.8,"57,375,700"
01-May-17,238.68,239.17,238.2,238.68,208.72,"66,882,500"
28-Apr-17,238.9,238.93,237.93,238.08,208.2,"63,532,800"
27-Apr-17,238.77,238.95,237.98,238.6,208.65,"57,410,300"
26-Apr-17,238.51,239.53,238.35,238.4,208.48,"84,702,500"
25-Apr-17,237.91,238.95,237.81,238.55,208.61,"76,698,300"
24-Apr-17,237.18,237.41,234.56,237.17,207.4,"119,209,900"
21-Apr-17,235.25,235.31,234.13,234.59,205.15,"110,389,800"
20-Apr-17,234.15,235.85,233.78,235.34,205.8,"92,572,200"
19-Apr-17,234.52,234.95,233.18,233.44,204.14,"68,699,900"
18-Apr-17,233.72,234.49,233.08,233.87,204.52,"83,225,800"
17-Apr-17,233.11,234.57,232.88,234.57,205.13,"68,405,400"
13-Apr-17,233.64,234.49,232.51,232.51,203.33,"92,880,400"
12-Apr-17,234.74,234.96,233.77,234.03,204.66,"81,864,400"
11-Apr-17,234.9,235.18,233.34,235.06,205.56,"88,045,300"
10-Apr-17,235.36,236.26,234.73,235.34,205.8,"67,615,300"
07-Apr-17,235.15,236,234.64,235.2,205.68,"74,412,300"
06-Apr-17,234.94,236.04,234.43,235.44,205.89,"69,135,800"
05-Apr-17,236.26,237.39,234.54,234.78,205.31,"108,800,600"
04-Apr-17,235,235.58,234.56,235.48,205.93,"56,466,200"
03-Apr-17,235.8,236.03,233.91,235.33,205.79,"85,546,500"
31-Mar-17,235.9,236.51,235.68,235.74,206.15,"73,733,100"
30-Mar-17,235.47,236.52,235.27,236.29,206.63,"56,737,900"
29-Mar-17,234.99,235.81,234.73,235.54,205.98,"61,950,400"
28-Mar-17,233.27,235.81,233.14,235.32,205.79,"93,483,900"
27-Mar-17,231.93,233.92,231.61,233.62,204.3,"87,454,500"
24-Mar-17,234.38,235.04,232.96,233.86,204.51,"112,504,900"
23-Mar-17,234.28,235.34,233.6,234.03,204.66,"100,410,300"
22-Mar-17,233.77,234.61,233.05,234.28,204.88,"97,569,200"
21-Mar-17,237.47,237.61,233.58,233.73,204.39,"131,809,300"
20-Mar-17,237.03,237.36,236.32,236.77,207.05,"52,537,000"
17-Mar-17,1.033 Dividend,,,,,
17-Mar-17,237.75,237.97,237.03,237.03,207.28,"89,002,100"
16-Mar-17,239.11,239.2,238.1,238.48,207.65,"78,344,000"
15-Mar-17,237.56,239.44,237.29,238.95,208.05,"96,081,800"
14-Mar-17,237.18,237.24,236.19,236.9,206.27,"59,880,800"
13-Mar-17,237.62,237.86,237.24,237.81,207.06,"57,256,800"
10-Mar-17,237.97,238.02,236.59,237.69,206.96,"81,991,700"
09-Mar-17,236.7,237.24,235.74,236.86,206.23,"90,683,900"
08-Mar-17,237.34,237.64,236.4,236.56,205.97,"78,168,800"
07-Mar-17,237.36,237.77,236.76,237,206.36,"65,103,700"
06-Mar-17,237.5,238.12,237.01,237.71,206.98,"55,391,500"
03-Mar-17,238.17,238.61,237.73,238.42,207.59,"81,974,300"
02-Mar-17,239.56,239.57,238.21,238.27,207.46,"70,246,000"
01-Mar-17,238.39,240.32,238.37,239.78,208.78,"149,158,200"
28-Feb-17,236.67,236.95,236.02,236.47,205.9,"96,961,900"
27-Feb-17,236.64,237.31,236.35,237.11,206.45,"56,515,400"
24-Feb-17,235.46,236.79,235.41,236.74,206.13,"82,381,600"
23-Feb-17,236.88,236.9,235.56,236.44,205.87,"74,615,900"
22-Feb-17,236.02,236.54,235.83,236.28,205.73,"62,115,200"
21-Feb-17,235.52,236.69,235.51,236.49,205.91,"88,946,100"
17-Feb-17,233.95,235.09,233.93,235.09,204.69,"77,204,100"
16-Feb-17,234.95,235.16,233.85,234.72,204.37,"84,722,400"
15-Feb-17,233.45,235.14,233.39,234.92,204.55,"86,785,800"
14-Feb-17,232.56,233.71,232.16,233.7,203.48,"71,109,000"
13-Feb-17,232.08,233.07,232.05,232.77,202.67,"55,182,100"
10-Feb-17,231,231.77,230.62,231.51,201.58,"66,015,900"
09-Feb-17,229.24,230.95,229.24,230.6,200.78,"65,955,200"
08-Feb-17,228.94,229.39,228.31,229.24,199.6,"51,566,200"
07-Feb-17,229.38,229.66,228.72,228.94,199.34,"57,931,200"
06-Feb-17,228.87,229.33,228.54,228.93,199.33,"57,790,100"
03-Feb-17,228.82,229.55,228.46,229.34,199.69,"80,563,200"
02-Feb-17,227.62,228.1,226.82,227.77,198.32,"69,657,600"
01-Feb-17,227.53,228.59,226.94,227.62,198.19,"79,117,700"
